Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_100,EMA_20,EMA_50,EMA_100
2020-09-25,109.6044693,109.7606602,105.1043208,105.8462128,149981400,113.55880585,109.20093032599999,96.2468658439,110.70646699294657,107.61060858134316,99.03160353822437
2020-09-28,112.2206116,112.5720337,110.0925586,112.2694231,137672400,113.078164295,109.5680853254,96.6387039179,110.85067124123736,107.79139301344735,99.29277201469517
2020-09-29,111.3713226,112.5622522,110.8637171,111.8203678,99382200,112.348477555,109.87869323500001,97.0144935599,110.90025708492904,107.93178240899843,99.53195123420616
2020-09-30,113.0503464,114.4657986,110.9125372,111.0784845,142675200,111.45186615,110.2493366986,97.3895095056,111.10502749588817,108.13251040864556,99.79964222758822
2020-10-01,114.0069885,114.9148277,113.0698655,114.8367322,116120400,110.738773345,110.63380325079999,97.7622040549,111.38140473437501,108.36288209850261,100.08097581714092
2020-10-02,110.3268356,112.6208433,109.5459034,110.1999361,144712000,110.355138775,111.03095016179999,98.10686675899998,111.28096957872026,108.43989988287505,100.28386412967278
2020-10-05,113.7239304,113.8703575,110.8442287,111.1956508,106243800,110.13745422000002,111.5005213906,98.49465995700001,111.51363251408024,108.64711676589957,100.55000405581787
2020-10-06,110.463501,113.3529659,109.5751819,112.9429685,161498200,110.1540493,111.86210769480002,98.8452445214,111.41361998892975,108.71834752017801,100.7463109259997
2020-10-07,112.3377457,112.7965472,111.4103789,111.888708,96849000,110.04471893500002,112.2915315236,99.21902961689999,111.50163196141263,108.86028470370046,100.97584428786108
2020-10-08,112.2303696,113.6262943,111.8594199,113.4798671,83477200,110.11695595,112.6839726254,99.574079666,111.57103554604001,108.9924448957122,101.19870617523017
2020-10-09,114.1827011,114.211985,112.181548,112.5329701,100506900,110.35953369500001,113.09304885799999,99.9530867765,111.81976559879811,109.19598435470388,101.45581498562164
2020-10-12,121.4356613,122.1970734,116.4376636,117.1990757,240226800,110.80076256,113.450937194,100.3897879787,112.73556518938878,109.67597168589197,101.85145550669844
2020-10-13,118.2142792,122.4020527,116.7988345,122.2849095,262330500,111.07213859999999,113.692218322,100.80007301309999,113.25734747611367,110.01080727468052,102.17547181745688
2020-10-14,118.3021393,120.0982899,116.7695515,118.1166645,150712000,111.51434440999999,113.921078796,101.20626716609999,113.73780384029331,110.33595755018325,102.49481176760625
2020-10-15,117.8335724,118.311894,115.3345776,115.8909946,112559200,112.02048798000001,114.13282180799999,101.6130376435,114.12787703645584,110.62998166194077,102.79854960191108
2020-10-16,116.1838531,118.6535717,115.9788582,118.3900014,115393800,112.614976505,114.236735534,101.9999492641,114.3236842806029,110.84778054186468,103.06360511672472
2020-10-19,113.2163086,117.5505025,112.9039342,117.1014648,120639300,112.90294724,114.33176590000001,102.3568442532,114.2182199300693,110.9406639951249,103.2646487500569
2020-10-20,114.7098465,116.1448189,112.8746404,113.4310575,124423700,113.18115578,114.425137176,102.7294297787,114.26504150815794,111.08847507374745,103.4912863292637
2020-10-21,114.0850906,115.8812414,113.6750932,113.889852,89946000,113.6570385,114.57146514799999,103.0862428276,114.2479033264286,111.2059894081103,103.70106463165452
2020-10-22,112.9917908,115.2272232,111.8594289,114.6512785,101988000,114.02456817999999,114.624959564,103.4284932704,114.12827356200683,111.27602083524323,103.88503940726531
2020-10-23,112.2986908,113.7727108,111.5567989,113.6165199,82572600,114.159279255,114.625544892,103.7594765468,113.95402758467284,111.3161255397435,104.05164636553728
2020-10-26,112.3084641,113.7727204,110.1901676,111.2932454,111850700,114.16367188000001,114.628327028,104.0973783112,113.79730725279924,111.3550407774006,104.21514770681377
2020-10-27,113.8215179,114.4853144,111.8106084,112.7379677,92276800,114.28618164500001,114.667227478,104.42804794269999,113.79961302872313,111.45176537044371,104.40537285915408
2020-10-28,108.5501862,112.6793918,108.4525706,112.3084496,143937800,114.061173635,114.582056428,104.7012297058,113.29966761646378,111.33797795199494,104.48744837085401
2020-10-29,112.5720291,114.1436649,109.5263732,109.6923279,146129200,113.989425665,114.57449142600001,104.9889782713,113.23036871013389,111.38637211466181,104.64753907836186
2020-10-30,106.2659531,109.321365,105.153119,108.4135258,190272600,113.78638154000001,114.390678408,105.1921071627,112.56709103297827,111.1855713689888,104.67958688077053
2020-11-02,106.178093,108.0425827,104.7626483,106.5099949,122866900,113.40908966999999,114.086112826,105.43562408509999,111.95861502983749,110.98919966824414,104.70926026927012
2020-11-03,107.8083038,108.8332787,106.1390527,107.0468918,107624400,113.27632981,113.785110018,105.68837852509999,111.56334729366249,110.8644586538032,104.77062746789844
2020-11-04,112.2108459,112.8355947,109.672803,111.4201499,138235500,113.26998481999999,113.592316286,105.9749513243,111.62501382759939,110.91725815365405,104.91795852595986
2020-11-05,116.1936188,116.7695635,114.0850935,115.1393524,126387100,113.46814728,113.446036838,106.2792082215,112.06011906306613,111.12417425743233,105.141238927426
2020-11-06,116.0615997,116.5603004,113.5582861,115.6997907,114457900,113.56209220999999,113.32664627400001,106.5833386228,112.44121245705983,111.31779878459184,105.35748369519975
2020-11-09,113.7440948,119.288531,113.4800773,117.8315291,154515300,113.17751388500001,113.164859316,106.8639530937,112.56529648972081,111.41294764794118,105.52355520222548
2020-11-10,113.4018555,114.9859759,111.6025982,112.9911581,138023400,112.9368927,112.91359527799999,107.1460416408,112.64496877641406,111.49094403429643,105.67956114871606
2020-11-11,116.843895,116.9807941,113.8614416,114.5948329,112295000,112.863980485,112.630821688,107.44026084900001,113.04486651199367,111.70086368001031,105.90063706656326
2020-11-12,116.5700912,117.8608595,115.9442647,116.9710154,103162300,112.80080642500002,112.39684661999999,107.71308189339999,113.3806021965657,111.89181377883344,106.11191338603724
2020-11-13,116.618988,117.0199047,115.2597702,116.7950022,81581900,112.82256317,112.36923584,108.0021528617,113.68901989213087,112.07719316005566,106.31997426948206
2020-11-16,117.6359482,118.310663,115.5335586,116.2865036,91183000,113.04354515,112.360402374,108.28974937369999,114.06491782621364,112.29518355377897,106.54405296117548
2020-11-17,116.746109,117.9977622,116.3256311,116.9025694,74271000,113.14535827499999,112.492692566,108.5957553856,114.32026936657425,112.46972964970921,106.74607387283538
2020-11-18,115.4162216,117.1665829,115.3868872,115.9833793,76322100,113.21191482499998,112.510529938,108.86860893160001,114.42464576975766,112.5852783536422,106.91775996644259
2020-11-19,116.0127106,116.4234079,114.2232342,114.9859599,74113000,113.362960815,112.615071564,109.140070495,114.57589003930455,112.7196874613425,107.09785799879026
2020-11-20,114.7415009,116.1398338,114.6926126,116.0127153,73604300,113.48510131999998,112.723278658,109.4005007933,114.59166250222792,112.79897426285848,107.24921726416075
2020-11-23,111.3287811,115.0152984,111.2309971,114.5850398,127959300,113.43611716999999,112.69763259999999,109.62680389359998,114.28091189249191,112.7413196290209,107.33000070645458
2020-11-24,112.6195602,113.284502,110.0966925,111.3874683,113874200,113.37601928500001,112.694288636,109.8422878257,114.1226879217784,112.73654474945144,107.43474445880202
2020-11-25,113.4605103,114.164567,112.6195544,112.991144,76499200,113.62153549,112.77433838,110.0690069576,114.05962338637093,112.76493555535531,107.55406655466732
2020-11-27,114.0081253,114.8881964,113.6463237,113.9885715,46691300,113.6933403,112.900286866,110.28005744890001,114.05471880671655,112.81368809436098,107.68186969813924
2020-11-30,116.4136505,118.2911305,114.2232498,114.3797102,169410200,114.20072517000001,113.142678224,110.51116836489999,114.27937896798164,112.95486309066055,107.85477624867113
2020-12-01,120.0023727,120.735764,117.3523865,118.3302415,127728200,114.891939155,113.3935878,110.77653419399999,114.82442599007862,113.231236016517,108.09532271305387
2020-12-02,120.354393,120.6379718,118.2128882,119.3178617,89004200,115.51924361500001,113.617762146,111.04973197839999,115.35108951483305,113.51057550606536,108.3380765801221
2020-12-03,120.2174911,121.0388857,119.5036537,120.7846414,78967600,115.919575875,113.930763244,111.30616500709999,115.81455633246799,113.77359180386672,108.5733125112088
2020-12-04,119.542778,120.1392702,118.8289406,119.8850258,78260400,116.08703383500001,114.20879486,111.54934669330001,116.16962506270913,113.99983439979351,108.7905296496007
2020-12-07,121.0095673,121.8114081,119.5427846,119.6014535,86712000,116.33443221500002,114.43689682,111.818913573,116.63057194245113,114.27472588607613,109.03249079119276
2020-12-08,121.6256104,122.2123294,120.3641764,121.6158372,82225500,116.728507995,114.62499679599999,112.0965410607,117.10628989078911,114.56299586701432,109.28185949631765
2020-12-09,119.0831985,123.1608527,118.3204727,121.7723002,115089200,117.012575145,114.77923431399999,112.32896377449998,117.29456690119015,114.7402587153667,109.47594541718264
2020-12-10,120.5108566,121.1269101,117.489288,117.8315358,81312200,117.195923225,114.92844451800002,112.5888906083,117.6008802058387,114.96655667162683,109.6944585099117
2020-12-11,119.699234,120.0414818,117.8804231,119.7187878,86939800,117.352380365,115.042289428,112.83804633940001,117.80072342433026,115.15215186097481,109.89257287605206
2020-12-14,119.0831985,120.6184308,118.8485154,119.8850395,79184500,117.47559089,115.21741668599999,113.12418342389999,117.92286390772738,115.3063105527013,110.07456546266489
2020-12-15,125.0480957,125.067657,121.3811394,121.5864881,157243700,117.846198265,115.44389999199998,113.47221069129999,118.60145741175334,115.68834134279145,110.37107101191906
2020-12-16,124.9796524,125.5272488,123.7573336,124.5885164,98208600,118.257875435,115.73422301999999,113.79816535740001,119.20890455349111,116.05270648228982,110.660349851287
2020-12-17,125.8499374,126.7104546,125.2045495,126.0455055,94359800,118.77956122500002,116.004466854,114.1479991888,119.84138387220624,116.43691161631767,110.9611337631427
2020-12-18,123.8551254,126.2410942,123.3270828,126.104195,192541500,119.17168196500002,116.23696197,114.46046729769999,120.22364497009136,116.72782196077581,111.21646033020917
2020-12-21,125.3903275,125.4685576,120.7161823,122.2514142,121251600,119.704123295,116.461114498,114.777081678,120.7157099729398,117.06752806035324,111.49713096723472
2020-12-22,128.9594879,131.4334592,126.7788611,128.695463,168904800,120.585658635,116.61159103000001,115.03126411199999,121.50083168027886,117.5338794266139,111.8429202134281
2020-12-23,128.059906,129.4973392,127.8838843,129.2333291,88223700,121.357675925,116.808503566,115.25036094400001,122.12550542501421,117.94666478243295,112.16404864484537
2020-12-24,129.0475464,130.5045559,128.1968172,128.4119465,54930100,122.13702773,117.023411708,115.47224525200001,122.7847474226319,118.38199347331793,112.49837533306625
2020-12-28,133.6630402,134.2986401,130.5534526,131.0228339,124486200,123.11977347500002,117.340001064,115.736411436,123.82077530619077,118.98125020769763,112.917477607659
2020-12-29,131.8833313,135.716522,131.3650692,134.9929187,121047300,123.893257515,117.65399062799999,115.945363081,124.58863778179165,119.48721417210164,113.29303906691327
2020-12-30,130.7587891,132.9785244,130.4458683,132.5776002,96452100,124.43107833500001,118.004840238,116.16830306899999,125.17627124066863,119.92923671829374,113.63889550321201
2020-12-31,129.7515869,131.7561927,128.8030663,131.1108048,99116600,124.90093802999999,118.30567504599999,116.365406111,125.61201558917638,120.3144269214979,113.957958699188
2021-01-04,126.5442276,130.6512159,123.9529102,130.5632125,143301900,125.217274855,118.55485778600001,116.56316146700001,125.7007976854453,120.55873283045877,114.20719174672882
2021-01-05,128.1087494,128.8225941,125.5858823,126.035702,97664900,125.645573425,118.85719695799999,116.74107826099998,125.9301264201648,120.85481191161725,114.48247011610053
2021-01-06,123.7964401,128.1478993,123.5813108,124.8916404,155088000,125.78491706499999,119.08715194400001,116.856348418,125.72691819919672,120.97016987978913,114.66690516528666
2021-01-07,128.0207367,128.7150201,125.0285037,125.517431,109578200,126.10467337999998,119.401397396,117.01486221200001,125.94537710403513,121.24666269626798,114.93133747290474
2021-01-08,129.1257629,129.6929207,127.3460596,129.4973377,105158200,126.6068016,119.707482296,117.187354887,126.24827098936511,121.55564701798295,115.21241520413435
2021-01-11,126.1237106,127.2873603,125.6543445,126.3290667,100384500,126.8874443,120.058952784,117.320504606,126.23640809513986,121.73478676629735,115.42848045949802
2021-01-12,125.9477158,126.818006,124.0506748,125.6543563,91951100,127.19986839,120.326466518,117.450478972,126.20891359084082,121.89999966957981,115.63678214940894
2021-01-13,127.9914627,128.5390592,125.6446163,125.9086264,88636800,127.6452816,120.76097671,117.57582755899999,126.3786801726655,122.13888057273354,115.8814292890246
2021-01-14,126.0553131,128.0990268,125.9086259,127.9034588,90221800,127.69564247000001,121.158521112,117.622316969,126.3478833086021,122.29246616203812,116.0828923347865
2021-01-15,124.3244781,127.3362732,124.1875791,125.9281597,111598500,127.66288375500001,121.488844598,117.636977308,126.15517805064,122.3721529047033,116.24609205290953
2021-01-19,124.9992065,125.8597237,124.1289162,124.9503108,90757300,127.62034721,121.74461181000001,117.668464048,126.04508552200762,122.47517461432277,116.41942105186182
2021-01-20,129.1062317,129.5560517,125.7032995,125.8108642,104319500,127.88290252499999,122.002864068,117.724450453,126.336623253245,122.73521606866306,116.67064502509228
2021-01-21,133.839035,136.5770325,130.6316712,130.8370274,120150900,128.30533789999998,122.35841277399999,117.842529524,127.05113865769786,123.17065994832333,117.01061314340728
2021-01-22,135.9902954,136.7530211,132.0299799,133.2620717,114459400,128.656878275,122.803336786,117.984098051,127.9024869188695,123.67339075034987,117.38644843561704
2021-01-25,139.7550507,141.8769945,133.5163303,139.9017379,157611700,129.24163551,123.33040069,118.12199798399999,129.03130251707242,124.3040440817087,117.82939105471372
2021-01-26,139.9897156,141.1044696,138.2393469,140.4199741,98390600,129.78874396999998,123.793317102,118.212069395,130.07496090592267,124.91916845497502,118.26820936254119
2021-01-27,138.9140778,141.1044783,137.300623,140.2537343,140843800,130.05129585,124.240196834,118.318521727,130.91678156250146,125.46798842928973,118.67703844051066
2021-01-28,134.0541077,138.845605,133.6727449,136.4303025,142621100,130.15983466999998,124.58889922799999,118.47906753400001,131.2155745279775,125.80469898892544,118.98153486149064
2021-01-29,129.0377502,133.7118959,127.326504,132.8220443,177523800,130.073782725,124.816935268,118.588668821,131.00816268721775,125.93148531092837,119.18066783849083
2021-02-01,131.1694794,132.382025,128.030558,130.7881165,106239800,130.14467735,125.10540267600001,118.79904762100001,131.0235261836732,126.13689684383314,119.41807004762963
2021-02-02,132.0006561,133.291417,131.6290664,132.7242593,83305400,130.41749877499998,125.437091366,118.973810652,131.11658617570433,126.36684818721224,119.66723016747854
2021-02-03,130.9739075,132.763384,130.6512135,132.7535959,89880900,130.56075668,125.736315304,119.17569343400001,131.10299773039915,126.54751717987058,119.89112476812252
2021-02-04,134.3475037,134.3572768,131.6095066,133.2816452,84183100,131.08830986,126.12843536,119.42585700900001,131.4119982989326,126.85339900418938,120.17738969746662
2021-02-05,133.9312744,134.5776267,133.0498958,134.5090823,75693800,131.383836745,126.58048522600001,119.63905891300001,131.6519293561771,127.13096274520157,120.44974384999203
2021-02-08,134.078186,134.1271548,132.1293414,133.216383,71297200,131.63145790000002,127.009657742,119.851973189,131.88300141749357,127.40340287284073,120.71961399157634
2021-02-09,133.1968079,135.0281395,133.0401286,133.7941914,76774200,131.985112765,127.404383694,120.08936103700002,132.00812584439893,127.63059522684698,120.96668713827779
2021-02-10,132.5896454,134.1565576,131.6201168,133.6570967,73046600,132.317209245,127.776014096,120.33815048100001,132.0635086592181,127.8250677826569,121.19684472761882
2021-02-11,132.3350067,133.5689398,131.003136,133.0890695,64280000,132.534386445,128.09444122000002,120.61855972199999,132.08936561548305,128.00192813235662,121.41740239043826
2021-02-12,132.5700531,132.7267473,130.9248088,131.5711612,60145100,132.860123445,128.345794828,120.869691314,132.13514537591323,128.1810702879505,121.63824695894442
2021-02-16,130.4351349,133.196799,130.0433994,132.6875653,80576300,133.165656285,128.547409666,121.082585906,131.97323961630244,128.26946497861908,121.8124427597574
2021-02-17,128.133728,129.4851892,126.7920696,128.5352513,97918500,133.32238235999998,128.705734404,121.31824882400001,131.60757184332124,128.26414195984972,121.93761672491071
2021-02-18,127.0271149,127.31111,124.7746845,126.527654,96856700,133.21842652,128.85542114199998,121.532108001,131.17133784871922,128.21563109475758,122.03839886699168
2021-02-19,127.1837845,128.0064214,126.135924,127.5461416,87668800,132.88566399500002,128.978905486,121.70790115300001,130.7915708631269,128.17516652241414,122.14028769140769
2021-02-22,123.3938522,127.03691,123.0021242,125.3622726,103916400,132.255841835,129.014270322,121.819633559,130.0870262285434,127.98766399996653,122.16511075098379
2021-02-23,123.2567368,124.089154,115.9412436,121.2001742,158273000,131.43092614000003,129.097741088,121.938487701,129.43652247344403,127.8021374431051,122.18672710839004
2021-02-24,122.7572632,122.9629187,119.7018019,122.3557475,111039900,130.56930352,129.14266922,122.035556869,128.80040254263983,127.60429923749314,122.19802485277836
2021-02-25,118.4874725,123.8443337,118.0467832,122.1011519,148199500,129.547973255,129.11843399,122.08036170899999,127.81821872905508,127.24677662033655,122.12454856856493
2021-02-26,118.7518921,122.2676339,118.693128,120.054377,164560400,128.782862475,129.111807862,122.164612274,126.95475905009745,126.91364389404885,122.05776329195969
2021-03-01,125.1468277,125.2839314,120.2502463,121.190389,116307900,128.58831635,129.11378250200002,122.278841247,126.78257511199294,126.84435698447831,122.1189328841981
2021-03-02,122.5320435,126.0575802,122.4243181,125.7539946,102260900,128.156444555,129.06483032399998,122.399526672,126.37776257751743,126.67524665175368,122.1271132924318
2021-03-03,119.5353241,123.1098295,119.3198734,122.2284434,112966300,127.533177955,128.938538058,122.471502456,125.72610177013482,126.39524968893981,122.07579073416582
2021-03-04,117.645256,121.0434846,116.1664939,119.231751,178155000,126.86674538,128.81434067,122.52565132,124.95649741107437,126.05211268153042,121.98805737309323
2021-03-05,118.9085693,119.4178179,115.1382035,118.4776753,153766600,126.09479866,128.684705506,122.57291000200001,124.3805042576387,125.77197372539197,121.92707741124978
2021-03-08,113.9532547,118.4972821,113.8063557,118.4287303,154376600,125.09589767500002,128.384580842,122.49808593600001,123.38743287119692,125.30849454792563,121.7691799318191
2021-03-09,118.5853958,119.5353337,116.332973,116.5680068,129525800,124.32125816499999,128.195090638,122.501797102,122.9300960072734,125.04484361663444,121.70613470148604
2021-03-10,117.4983673,119.6430648,116.9793234,119.1729972,111943300,123.53633613500001,127.96410705599999,122.49375938200001,122.41278851134261,124.7489033689233,121.62281257472394
2021-03-11,119.4374008,120.661546,118.7518825,120.005406,103026500,122.87872390500002,127.679594268,122.509797666,122.12941825311951,124.54060915053415,121.57953709403634
2021-03-12,118.5266418,118.6637455,116.6953253,117.9096753,88105100,122.18830566,127.41246047800001,122.53322555300001,121.78629668615574,124.30476729365046,121.51908372187721
2021-03-15,121.4254074,121.4352027,117.9292491,118.8987774,92403800,121.63107337499999,127.22579284400001,122.61531654100001,121.75192627795043,124.19185121938965,121.51722874520637
2021-03-16,122.9727249,124.588598,122.1403077,123.1000333,115227900,121.257952875,127.09021560400001,122.697945325,121.86819281338373,124.14404234411947,121.54605045124188
2021-03-17,122.1794968,123.2567431,119.8095458,121.4841831,111932600,120.960241315,127.002920988,122.77888938700002,121.89784081210908,124.06700134238929,121.5585939432965
2021-03-18,118.0369797,120.6321691,117.8313242,120.3383712,121229700,120.510734555,126.801485594,122.829341276,121.53013975381297,123.83052990543285,121.48885900778568
2021-03-19,117.5081558,118.9183736,117.2045702,117.4200209,185549500,120.02695312,126.67571990799999,122.881435926,121.14709366297365,123.58259366600413,121.41003320169091
2021-03-22,120.8378296,121.3079047,117.7725725,117.8411243,111912300,119.89915199,126.53206176600001,122.966729581,121.11763994269045,123.47495585949416,121.39870243730098
2021-03-23,120.0054169,121.6702515,119.6136889,120.7790776,95467100,119.736585995,126.34965484599999,123.028568571,121.0117139386247,123.33889550814146,121.37111262468116
2021-03-24,117.6060791,120.3579627,117.5864961,120.2796156,88530500,119.47902679,126.179302216,123.11912749999999,120.68736776351759,123.11407917841042,121.29655750538055
2021-03-25,118.0957565,119.1436322,116.5386471,117.0674788,98844700,119.45944099,126.02226303000002,123.17436477400001,120.44054764318258,122.91728221062962,121.2331753072542
2021-03-26,118.7029114,118.9673309,116.4602765,117.8606989,94071200,119.456991955,125.83649200400001,123.29873435700001,120.27505847716519,122.75201276707553,121.18307107146698
2021-03-29,118.8791962,120.0445849,118.2328513,119.1338205,80819200,119.14361038,125.692969666,123.425745389,120.14211921267326,122.60013760758238,121.13744978688348
2021-03-30,117.4200287,117.9096868,116.4015388,117.6256842,85671900,118.88800963999999,125.554880678,123.521862638,119.88287249718057,122.39699608179484,121.0638374881333
2021-03-31,119.6234818,120.9651402,118.6441655,119.1338236,118323800,118.892417525,125.447366184,123.595988997,119.85816862125861,122.2882308158421,121.03531559331878
2021-04-01,120.4558945,121.6114879,119.9564411,121.1022468,75089100,119.03294945,125.27435944000001,123.63861175400001,119.91509489542446,122.21637448973065,121.02384190830256
2021-04-05,123.2959213,123.5505457,120.5244545,121.3079105,88651200,119.25231705000002,125.06349716599999,123.71095497,120.23707836252689,122.25870965876082,121.06883357942529
2021-04-06,123.5995026,124.5004717,123.0510879,123.8835052,80171300,119.734629445,124.81568131,123.809509048,120.55730924228622,122.31128977410354,121.11894583725845
2021-04-07,125.2545471,125.2741302,122.5516322,123.2273628,83466700,120.06808701,124.525671238,123.92803596399999,121.00466522873516,122.42671163002106,121.20083893157016
2021-04-08,127.6636505,127.6930288,125.8617124,126.2828112,88844600,120.57635117,124.279149936,124.03623351899999,121.63885430218895,122.63208178178495,121.32881539827173
2021-04-09,130.2490387,130.2882048,126.7920541,127.1152302,106686700,121.11693306499998,124.10584915400001,124.17302299400001,122.45887186388524,122.93078597465612,121.50545348345446
2021-04-12,128.5254669,130.1021666,127.9280834,129.7789905,91420000,121.61687432000001,123.995276338,124.292087783,123.03664281970569,123.1501852266304,121.64446365011872
2021-04-13,131.6494904,131.8747439,129.2011995,129.7006604,91266500,122.12807847000002,124.047511142,124.43222320499999,123.85691401782896,123.48349131186058,121.84258299170052
2021-04-14,129.2991028,132.2076728,128.9367606,132.1489162,87222800,122.44439736499999,124.01010360999999,124.55775314299999,124.37521771136905,123.71155450747389,121.99023684929061
2021-04-15,131.7180634,132.2077216,130.8758506,131.0521353,89347100,122.921325695,124.004451756,124.720771561,125.07453634838151,124.02553524835727,122.18286707801754
2021-04-16,131.3850555,131.8845014,130.5232526,131.5221592,84922400,123.588729485,124.012674716,124.87449500999999,125.67553817234517,124.3141438856766,122.36508863092808
2021-04-19,132.0509949,132.6679689,130.5820206,130.7485025,94264200,124.31587144,123.96674454,125.04758995,126.2827245273599,124.61754980780694,122.55688875506812
2021-04-20,130.3567963,132.72674,129.0836821,132.227294,94812300,124.791819775,123.895254978,125.237870102,126.67073136284944,124.84261829769687,122.71134236981923
2021-04-21,130.738739,130.9835681,128.5842459,129.6223189,68847100,125.32848587999999,123.828466038,125.41906189,127.05816066162568,125.07383871739505,122.87030071893173
2021-04-22,129.2109985,131.3752792,128.6919621,130.2882375,84566500,125.90873185000001,123.74874984999998,125.576566772,127.26319283670895,125.23608027749721,122.99585909083406
2021-04-23,131.541748,132.325189,129.4264216,129.4264216,78657500,126.58103142499999,123.727791902,125.751902999,127.67067428083192,125.48336136465419,123.16508461378784
2021-04-26,131.9334869,132.2664509,130.7974765,132.0412123,66905100,127.2425602,123.719761506,125.907101363,128.07665643503842,125.73630746407952,123.33871634222768
2021-04-27,131.6102905,132.6091971,131.3360832,132.2174617,66015800,127.87911491499999,123.70056625400001,126.023180541,128.4131930126538,125.96665973999797,123.50250988990635
2021-04-28,130.8170319,132.2272493,130.3273739,131.5319283,107760100,128.548965075,123.70820419399999,126.12780693,128.6421300495439,126.15687041293923,123.64735190990821
2021-04-29,130.7191315,134.2348882,129.7104369,133.6472925,151101000,129.10374756000002,123.759912264,126.232823334,128.8399397114921,126.33578261243181,123.78738714931598
2021-04-30,128.7409363,130.7974917,128.3590035,129.0543097,109839500,129.51799964999998,123.794188692,126.324804917,128.8305108151595,126.43010236488547,123.88547723150774
2021-05-03,129.798584,131.2969518,129.1032777,129.3089258,75135100,129.843132785,123.84648468200001,126.412695084,128.92270826133478,126.56219968390957,124.0025684546462
2021-05-04,125.2055664,128.770284,124.0793514,128.4764862,137564700,129.923435975,123.88271896600001,126.44849464400001,128.56869475073145,126.50899837865822,124.02639019613835
2021-05-05,125.4504166,127.7518008,125.3231007,126.5276555,84000900,129.93322945,123.92659256200001,126.51216682500001,128.27171587923323,126.46748536773046,124.05458873878908
2021-05-06,127.0565033,127.0662911,124.5004797,125.2447621,78128300,129.90287209,124.01257736400001,126.57762329199998,128.15598134787768,126.4905841101724,124.11403259148632
2021-05-07,127.7333527,128.7633692,127.0172268,128.361179,78973300,129.77708779,124.19749496800002,126.657964479,128.11573100046076,126.53932013330291,124.1857022966054
2021-05-10,124.4372635,127.0760936,124.3980234,126.9485764,88071200,129.57267761999998,124.31120239600001,126.71150512900002,127.76540076232163,126.45688653984006,124.19068370657361
2021-05-11,123.515152,123.8682978,120.434869,121.1509874,126142800,129.16596069999997,124.278568882,126.69617569200001,127.36061516591005,126.3415244010228,124.17730684109691
2021-05-12,120.4348831,122.269318,119.9247769,121.0529052,112172300,128.72274971500002,124.23662567400001,126.650727999,126.70102163582338,126.10989140882582,124.1031994402831
2021-05-13,122.5930252,123.7505815,121.8965306,122.2104438,105861300,128.266497805,124.29777969599999,126.61815887699998,126.30978388003068,125.97197508691109,124.07329499988145
2021-05-14,125.0258408,125.4574742,123.456275,123.8486683,81918000,127.94853707,124.445391392,126.629866031,126.18750358669442,125.93487178154203,124.09215729295312
2021-05-17,123.8682938,124.5157439,122.7892177,124.4078355,74244600,127.539402015,124.54458588199999,126.614645694,125.96662646415209,125.85382950775607,124.0877243524986
2021-05-18,122.4753113,124.5746072,122.406643,124.1527856,63342900,127.145327765,124.71502701399999,126.54980392799999,125.63412025804236,125.721338597648,124.05579538116199
2021-05-19,122.3183594,122.5439805,120.5231648,120.8174617,92612000,126.72430878499999,124.78968628599999,126.492388462,125.31833350965738,125.58788843303437,124.02139070826769
2021-05-20,124.8885345,125.2907399,122.7205701,122.8481023,76857100,126.508185585,124.93748963,126.45079834299999,125.27740027064239,125.56046278860164,124.0385618724604
2021-05-21,123.0442657,125.5653829,122.828449,125.3888063,79295400,126.08331147000001,125.009626928,126.344610598,125.06472078772407,125.4617883929702,124.01887283934238
2021-05-24,124.6824875,125.5065141,123.5445552,123.6132235,63092900,125.72076149999998,125.132743842,126.27260216,125.02831761746464,125.43122757363804,124.03201372371184
2021-05-25,124.4863205,125.8793173,123.9173505,125.38882,72009500,125.364563,125.19396210400001,126.20987747400001,124.97669884437278,125.39417239427968,124.04100989749972
2021-05-26,124.4372635,124.9669934,124.015442,124.5451718,56575900,125.04557458,125.223252876,126.15673424,124.9253240496706,125.35664655528832,124.04885650348982
2021-05-27,122.8971405,125.2122533,122.7009475,124.0350806,94625600,124.65447503,125.23760574999999,126.12026336899999,124.73216371160673,125.26019533743388,124.02605024599497
2021-05-28,122.2398682,123.4072363,122.1810118,123.1816077,71311100,124.32942162500001,125.32166352,126.061574557,124.49480223431084,125.14175113596589,123.99068030449011
2021-06-01,121.9161453,122.9657932,121.5826158,122.700932,67637100,123.93529969000001,125.40982331,126.042771609,124.24921585961457,125.01525678945742,123.9496004034111
2021-06-02,122.6813049,122.8578816,121.6905209,121.9161421,59278900,123.809086615,125.446692816,125.989377291,124.09989100631795,124.92372926438067,123.9244856409673
2021-06-03,121.1902313,122.4753123,120.7880261,122.3085476,76229200,123.59607735,125.470389104,125.910021975,123.82278055809718,124.77731757950299,123.87034199065113
2021-06-04,123.4955444,123.7604132,121.4943448,121.7101615,75169300,123.41802940500001,125.58817841,125.883740313,123.79161520970696,124.72705196462053,123.86292025618278
2021-06-07,123.5053482,123.9173579,122.4557002,123.7702094,71057600,123.20662918000001,125.696370244,125.859316637,123.76435168497297,124.6791420130668,123.85583962140687
2021-06-08,124.3293533,126.0166469,123.8094353,124.1920168,74403800,123.20123367000001,125.80889908199998,125.82269554300001,123.8181613625946,124.66542480863279,123.86521612989385
